customer_id,customer_segment,region,subscription_plan,signup_date
CUST_04695,small_business,EU,premium,2021-02-13
CUST_04696,small_business,EU,standard,2022-06-26
CUST_04697,enterprise,NA,premium,2020-08-30
CUST_04698,small_business,NA,basic,2021-01-02
CUST_04699,small_business,LATAM,standard,2022-07-04
CUST_04700,individual,EU,standard,2021-07-26
CUST_04701,small_business,EU,premium,2022-04-06
CUST_04702,small_business,EU,enterprise,2022-09-16
CUST_04703,enterprise,NA,basic,2021-08-22
CUST_04704,enterprise,NA,standard,2021-08-02
CUST_04705,individual,APAC,basic,2020-08-20
CUST_04706,enterprise,EU,basic,2021-05-23
CUST_04707,individual,APAC,basic,2021-11-19
CUST_04708,individual,APAC,standard,2022-03-26
CUST_04709,government,EU,basic,2022-08-15
CUST_04710,individual,LATAM,enterprise,2021-08-04
CUST_04711,individual,EU,standard,2020-12-24
CUST_04712,enterprise,NA,basic,2021-08-22
CUST_04713,small_business,LATAM,premium,2022-06-28
CUST_04714,individual,NA,standard,2022-10-01
CUST_04715,individual,EU,standard,2021-06-25
CUST_04716,enterprise,APAC,standard,2021-08-26
CUST_04717,individual,APAC,enterprise,2021-03-16
CUST_04718,small_business,LATAM,basic,2021-05-23
CUST_04719,individual,NA,basic,2021-09-14
CUST_04720,enterprise,NA,premium,2022-10-05
CUST_04721,individual,EU,premium,2022-11-18
CUST_04722,small_business,NA,premium,2020-10-11
CUST_04723,individual,APAC,basic,2022-11-18
CUST_04724,individual,NA,standard,2022-02-14
CUST_04725,small_business,NA,standard,2021-01-14
CUST_04726,enterprise,APAC,premium,2021-05-24
CUST_04727,enterprise,EU,standard,2022-03-07
CUST_04728,individual,APAC,premium,2021-07-16
CUST_04729,small_business,EU,standard,2020-07-30
CUST_04730,enterprise,NA,standard,2022-03-22
CUST_04731,government,APAC,standard,2020-12-12
CUST_04732,individual,EU,premium,2022-08-10
CUST_04733,government,NA,standard,2021-06-29
CUST_04734,individual,LATAM,premium,2022-10-21
CUST_04735,individual,NA,basic,2020-10-30
CUST_04736,small_business,EU,basic,2022-06-28
CUST_04737,individual,LATAM,basic,2020-10-21
CUST_04738,enterprise,EU,basic,2020-11-10
CUST_04739,enterprise,NA,premium,2022-07-30
CUST_04740,individual,NA,premium,2021-06-22
CUST_04741,individual,APAC,standard,2021-05-09
CUST_04742,small_business,MEA,enterprise,2022-03-01
CUST_04743,government,EU,standard,2022-07-04
CUST_04744,individual,NA,enterprise,2020-10-07
CUST_04745,enterprise,MEA,basic,2022-08-13
CUST_04746,small_business,NA,basic,2020-09-18
CUST_04747,individual,NA,basic,2021-12-29
CUST_04748,individual,NA,basic,2021-11-21
CUST_04749,individual,EU,premium,2022-12-23
CUST_04750,small_business,EU,standard,2020-11-08
CUST_04751,individual,NA,standard,2022-02-19
CUST_04752,small_business,APAC,standard,2022-05-07
CUST_04753,individual,NA,basic,2020-10-26
CUST_04754,small_business,EU,standard,2021-01-28
CUST_04755,individual,NA,basic,2021-10-03
CUST_04756,small_business,NA,premium,2022-07-13
CUST_04757,small_business,EU,standard,2022-05-07
CUST_04758,individual,LATAM,basic,2022-10-08
CUST_04759,small_business,MEA,premium,2021-02-18
CUST_04760,individual,EU,standard,2020-10-11
CUST_04761,enterprise,EU,enterprise,2022-12-22
CUST_04762,individual,EU,premium,2022-11-11
CUST_04763,individual,NA,basic,2020-12-26
CUST_04764,government,LATAM,standard,2020-10-06
CUST_04765,small_business,APAC,basic,2021-03-24
CUST_04766,enterprise,NA,standard,2022-11-18
CUST_04767,government,EU,premium,2021-01-10
CUST_04768,individual,NA,standard,2022-11-12
CUST_04769,government,APAC,standard,2021-12-23
CUST_04770,small_business,LATAM,premium,2020-09-04
CUST_04771,individual,NA,standard,2021-02-07
CUST_04772,small_business,MEA,premium,2022-12-20
CUST_04773,individual,LATAM,basic,2022-03-23
CUST_04774,individual,LATAM,premium,2021-10-20
CUST_04775,individual,EU,enterprise,2022-03-16
CUST_04776,individual,EU,standard,2022-09-27
CUST_04777,government,MEA,standard,2021-04-11
CUST_04778,small_business,NA,standard,2022-01-12
CUST_04779,enterprise,NA,standard,2021-05-31
CUST_04780,individual,NA,standard,2022-11-28
CUST_04781,individual,MEA,standard,2021-05-20
CUST_04782,individual,NA,standard,2020-09-09
CUST_04783,small_business,NA,standard,2021-10-09
CUST_04784,small_business,NA,premium,2022-04-29
CUST_04785,government,EU,premium,2022-08-26
CUST_04786,small_business,MEA,premium,2021-05-28
CUST_04787,enterprise,NA,premium,2021-12-14
CUST_04788,enterprise,NA,standard,2021-09-19
CUST_04789,individual,APAC,basic,2022-01-31
CUST_04790,individual,NA,standard,2022-12-21
CUST_04791,individual,NA,standard,2022-04-15
CUST_04792,individual,EU,basic,2021-09-18
CUST_04793,small_business,NA,basic,2022-06-24
CUST_04794,small_business,EU,premium,2022-05-22
CUST_04795,enterprise,NA,premium,2022-10-22
CUST_04796,individual,APAC,standard,2021-03-14
CUST_04797,enterprise,EU,premium,2022-01-02
CUST_04798,individual,APAC,enterprise,2021-06-11
CUST_04799,enterprise,EU,basic,2022-07-30
CUST_04800,enterprise,NA,standard,2021-10-04
CUST_04801,individual,NA,enterprise,2022-03-19
CUST_04802,enterprise,NA,enterprise,2021-09-21
CUST_04803,individual,LATAM,standard,2020-10-15
CUST_04804,government,EU,premium,2020-08-03
CUST_04805,individual,NA,premium,2020-11-03
CUST_04806,individual,NA,basic,2020-08-21
CUST_04807,individual,APAC,premium,2020-10-07
CUST_04808,individual,APAC,standard,2022-01-04
CUST_04809,small_business,NA,standard,2021-09-14
CUST_04810,enterprise,APAC,basic,2021-10-03
CUST_04811,individual,APAC,premium,2022-05-15
CUST_04812,small_business,EU,basic,2021-10-17
CUST_04813,small_business,NA,standard,2021-04-19
CUST_04814,small_business,NA,standard,2021-07-13
CUST_04815,enterprise,EU,enterprise,2020-12-22
CUST_04816,individual,EU,basic,2022-09-15
CUST_04817,enterprise,EU,basic,2021-12-17
CUST_04818,individual,EU,premium,2022-02-15
CUST_04819,small_business,EU,enterprise,2022-07-14
CUST_04820,small_business,NA,standard,2022-11-17
CUST_04821,small_business,APAC,premium,2022-05-04
CUST_04822,small_business,APAC,premium,2020-08-06
CUST_04823,individual,EU,standard,2022-07-27
CUST_04824,small_business,EU,premium,2020-10-01
CUST_04825,small_business,NA,premium,2020-07-28
CUST_04826,individual,NA,standard,2022-07-13
CUST_04827,small_business,EU,basic,2022-07-04
CUST_04828,small_business,EU,standard,2021-04-01
CUST_04829,enterprise,MEA,basic,2022-07-26
CUST_04830,individual,NA,basic,2022-03-22
CUST_04831,small_business,APAC,enterprise,2020-08-04
CUST_04832,small_business,NA,standard,2021-12-29
CUST_04833,small_business,APAC,premium,2021-02-11
CUST_04834,individual,EU,basic,2022-11-26
CUST_04835,small_business,MEA,basic,2020-12-31
CUST_04836,small_business,NA,basic,2020-12-28
CUST_04837,individual,EU,enterprise,2021-01-19
CUST_04838,enterprise,NA,premium,2022-11-20
CUST_04839,enterprise,APAC,standard,2021-10-31
CUST_04840,individual,NA,basic,2022-06-14
CUST_04841,individual,MEA,basic,2020-12-30
CUST_04842,enterprise,NA,premium,2021-09-21
CUST_04843,small_business,EU,standard,2021-04-16
CUST_04844,small_business,NA,basic,2022-12-09
CUST_04845,small_business,MEA,basic,2021-02-01
CUST_04846,enterprise,APAC,premium,2021-09-08
CUST_04847,individual,LATAM,basic,2022-07-23
CUST_04848,small_business,MEA,basic,2020-10-19
CUST_04849,individual,NA,enterprise,2021-06-26
CUST_04850,enterprise,NA,standard,2022-07-19
CUST_04851,individual,NA,premium,2022-09-02
CUST_04852,individual,NA,basic,2021-11-12
CUST_04853,small_business,EU,premium,2020-08-23
CUST_04854,government,EU,enterprise,2020-07-17
CUST_04855,enterprise,EU,premium,2022-07-29
CUST_04856,individual,EU,standard,2021-12-27
CUST_04857,individual,EU,premium,2020-10-21
CUST_04858,individual,APAC,standard,2021-10-17
CUST_04859,individual,NA,standard,2020-11-04
CUST_04860,individual,NA,standard,2022-12-24
CUST_04861,individual,EU,basic,2022-06-21
CUST_04862,individual,NA,basic,2020-08-30
CUST_04863,individual,NA,basic,2022-05-25
CUST_04864,enterprise,APAC,enterprise,2020-12-06
CUST_04865,individual,APAC,premium,2022-04-04
CUST_04866,small_business,NA,standard,2021-07-25
CUST_04867,small_business,MEA,standard,2021-08-15
CUST_04868,government,EU,premium,2022-09-23
CUST_04869,small_business,LATAM,basic,2022-05-01
CUST_04870,small_business,LATAM,premium,2021-02-27
CUST_04871,small_business,APAC,basic,2022-06-10
CUST_04872,small_business,APAC,premium,2020-12-25
CUST_04873,government,MEA,enterprise,2022-06-24
CUST_04874,enterprise,APAC,standard,2022-05-05
CUST_04875,individual,NA,basic,2020-09-19
CUST_04876,individual,APAC,basic,2021-01-08
CUST_04877,enterprise,APAC,standard,2021-11-12
CUST_04878,individual,MEA,basic,2020-07-31
CUST_04879,small_business,APAC,enterprise,2021-06-03
CUST_04880,small_business,EU,premium,2021-11-16
CUST_04881,small_business,LATAM,premium,2022-04-02
CUST_04882,small_business,LATAM,enterprise,2022-01-23
CUST_04883,government,EU,basic,2021-12-18
CUST_04884,small_business,MEA,basic,2021-12-02
CUST_04885,government,EU,standard,2020-09-27
CUST_04886,individual,NA,basic,2022-10-13
CUST_04887,individual,NA,basic,2021-01-17
CUST_04888,enterprise,EU,enterprise,2021-04-08
CUST_04889,enterprise,NA,basic,2022-01-17
CUST_04890,individual,EU,basic,2020-10-18
CUST_04891,government,EU,standard,2020-08-20
CUST_04892,individual,NA,enterprise,2022-12-19
CUST_04893,small_business,MEA,basic,2021-12-21
CUST_04894,enterprise,EU,basic,2022-06-30
CUST_04895,individual,LATAM,basic,2021-02-17
CUST_04896,government,APAC,standard,2022-04-23
CUST_04897,enterprise,NA,standard,2022-09-04
CUST_04898,individual,NA,standard,2020-12-27
CUST_04899,enterprise,EU,standard,2021-02-27
CUST_04900,enterprise,NA,enterprise,2021-02-03
CUST_04901,enterprise,NA,standard,2020-12-14
CUST_04902,individual,LATAM,premium,2022-07-14
CUST_04903,individual,NA,standard,2021-06-18
CUST_04904,individual,LATAM,standard,2022-02-10
CUST_04905,individual,EU,enterprise,2022-03-21
CUST_04906,small_business,NA,premium,2021-08-02
CUST_04907,enterprise,NA,premium,2021-03-06
CUST_04908,enterprise,EU,basic,2022-06-17
CUST_04909,small_business,NA,standard,2020-09-18
CUST_04910,small_business,APAC,standard,2022-01-17
CUST_04911,enterprise,APAC,basic,2021-10-03
CUST_04912,small_business,NA,standard,2021-02-02
CUST_04913,individual,NA,standard,2022-09-09
CUST_04914,individual,NA,premium,2020-11-11
CUST_04915,small_business,EU,basic,2021-10-09
CUST_04916,government,NA,enterprise,2021-12-21
CUST_04917,individual,EU,enterprise,2022-11-25
CUST_04918,individual,NA,premium,2022-07-03
CUST_04919,small_business,NA,basic,2021-09-14
CUST_04920,small_business,LATAM,basic,2022-12-05
CUST_04921,small_business,NA,standard,2020-10-13
CUST_04922,individual,LATAM,premium,2021-07-09
CUST_04923,enterprise,APAC,standard,2022-07-17
CUST_04924,enterprise,NA,basic,2021-04-04
CUST_04925,individual,APAC,standard,2021-11-27
CUST_04926,individual,APAC,standard,2022-06-25
CUST_04927,small_business,APAC,standard,2022-04-24
CUST_04928,individual,APAC,enterprise,2022-01-06
CUST_04929,enterprise,LATAM,premium,2022-05-06
CUST_04930,individual,NA,premium,2020-09-19
CUST_04931,individual,APAC,basic,2021-07-16
CUST_04932,small_business,NA,basic,2020-08-11
CUST_04933,small_business,APAC,premium,2020-09-02
CUST_04934,individual,EU,basic,2021-10-25
CUST_04935,individual,EU,enterprise,2021-09-08
CUST_04936,individual,LATAM,standard,2021-09-18
CUST_04937,individual,NA,standard,2020-10-17
CUST_04938,government,APAC,premium,2020-09-04
CUST_04939,enterprise,EU,basic,2021-08-16
CUST_04940,individual,EU,standard,2020-08-19
CUST_04941,government,MEA,basic,2021-06-09
CUST_04942,small_business,APAC,basic,2022-10-02
CUST_04943,government,EU,premium,2021-03-27
CUST_04944,individual,APAC,basic,2020-08-04
CUST_04945,individual,EU,basic,2021-10-05
CUST_04946,enterprise,NA,basic,2022-05-25
CUST_04947,government,MEA,basic,2022-07-20
CUST_04948,enterprise,EU,standard,2020-11-20
CUST_04949,small_business,NA,basic,2021-06-07
CUST_04950,government,LATAM,standard,2020-12-28
CUST_04951,enterprise,MEA,standard,2022-06-27
CUST_04952,individual,MEA,standard,2021-12-11
CUST_04953,individual,LATAM,enterprise,2022-01-21
CUST_04954,individual,APAC,enterprise,2022-04-28
CUST_04955,enterprise,APAC,premium,2020-07-30
CUST_04956,enterprise,NA,standard,2021-07-06
CUST_04957,individual,EU,premium,2022-03-25
CUST_04958,individual,NA,standard,2022-02-13
CUST_04959,individual,EU,standard,2022-08-30
CUST_04960,small_business,NA,basic,2021-02-25
CUST_04961,individual,APAC,basic,2021-02-24
CUST_04962,individual,APAC,premium,2022-05-12
CUST_04963,small_business,APAC,premium,2021-12-02
CUST_04964,individual,APAC,premium,2022-11-16
CUST_04965,individual,NA,basic,2022-07-07
CUST_04966,government,APAC,standard,2021-10-20
CUST_04967,government,NA,basic,2020-11-08
CUST_04968,enterprise,NA,standard,2022-12-15
CUST_04969,small_business,APAC,standard,2021-12-13
CUST_04970,small_business,NA,standard,2021-06-20
CUST_04971,small_business,APAC,basic,2020-10-01
CUST_04972,individual,NA,basic,2021-10-13
CUST_04973,government,APAC,basic,2020-07-28
CUST_04974,small_business,NA,premium,2022-10-02
CUST_04975,individual,NA,basic,2022-04-27
CUST_04976,enterprise,EU,enterprise,2021-11-14
CUST_04977,small_business,EU,standard,2022-11-25
CUST_04978,small_business,EU,basic,2022-07-17
CUST_04979,individual,LATAM,basic,2020-10-06
CUST_04980,small_business,APAC,basic,2021-03-05
CUST_04981,individual,APAC,standard,2022-01-19
CUST_04982,small_business,MEA,standard,2021-09-02
CUST_04983,small_business,EU,basic,2021-03-20
CUST_04984,government,LATAM,premium,2021-01-16
CUST_04985,small_business,NA,standard,2021-03-27
CUST_04986,enterprise,NA,basic,2021-07-26
CUST_04987,small_business,APAC,standard,2022-06-29
CUST_04988,individual,NA,basic,2021-05-11
CUST_04989,individual,APAC,premium,2021-08-22
CUST_04990,enterprise,NA,basic,2021-03-17
CUST_04991,small_business,LATAM,standard,2021-01-03
CUST_04992,individual,NA,enterprise,2021-09-13
CUST_04993,individual,NA,premium,2021-10-13
CUST_04994,small_business,NA,standard,2021-09-28
CUST_04995,enterprise,LATAM,basic,2020-09-18
CUST_04996,individual,LATAM,standard,2022-11-28
CUST_04997,individual,NA,basic,2022-04-26
CUST_04998,individual,APAC,standard,2022-11-24
CUST_04999,small_business,EU,basic,2021-10-22
CUST_05000,small_business,MEA,standard,2022-09-11
CUST_05001,enterprise,EU,standard,2021-05-29
CUST_05002,small_business,NA,basic,2021-01-20
CUST_05003,individual,EU,basic,2021-12-21
CUST_05004,individual,NA,basic,2021-11-04
CUST_05005,small_business,EU,basic,2022-10-13
CUST_05006,enterprise,EU,enterprise,2021-04-06
CUST_05007,enterprise,APAC,premium,2021-04-15
CUST_05008,individual,LATAM,standard,2021-10-13
CUST_05009,individual,MEA,premium,2020-07-20
CUST_05010,enterprise,LATAM,premium,2022-02-21
CUST_05011,small_business,APAC,premium,2022-02-23
CUST_05012,small_business,EU,enterprise,2021-05-08
CUST_05013,individual,EU,premium,2020-08-06
CUST_05014,individual,EU,basic,2021-05-23
CUST_05015,enterprise,LATAM,basic,2021-07-12
CUST_05016,enterprise,APAC,premium,2022-07-10
CUST_05017,individual,NA,standard,2021-10-28
CUST_05018,individual,APAC,premium,2022-05-23
CUST_05019,government,APAC,standard,2020-11-03
CUST_05020,enterprise,EU,enterprise,2022-09-21
CUST_05021,individual,NA,basic,2020-11-14
CUST_05022,small_business,NA,premium,2022-09-06
CUST_05023,enterprise,APAC,standard,2022-02-27
CUST_05024,enterprise,EU,basic,2021-03-27
CUST_05025,small_business,EU,standard,2020-10-04
CUST_05026,small_business,LATAM,basic,2022-04-26
CUST_05027,individual,NA,standard,2020-08-16
CUST_05028,individual,LATAM,basic,2021-04-16
CUST_05029,individual,NA,basic,2020-12-08
CUST_05030,enterprise,NA,premium,2022-06-07
CUST_05031,small_business,EU,premium,2020-07-30
CUST_05032,individual,APAC,standard,2022-01-28
CUST_05033,small_business,EU,premium,2022-12-30
CUST_05034,small_business,EU,premium,2021-05-24
CUST_05035,small_business,LATAM,basic,2021-12-28
CUST_05036,small_business,NA,premium,2021-11-21
CUST_05037,individual,NA,basic,2021-06-25
CUST_05038,small_business,NA,basic,2022-06-28
CUST_05039,individual,EU,enterprise,2020-12-04
CUST_05040,individual,LATAM,basic,2021-09-20
CUST_05041,individual,NA,basic,2022-09-13
CUST_05042,individual,NA,standard,2021-05-18
CUST_05043,individual,APAC,premium,2021-02-27
CUST_05044,individual,APAC,premium,2022-11-29
CUST_05045,small_business,LATAM,enterprise,2022-02-14
CUST_05046,small_business,LATAM,standard,2022-03-20
CUST_05047,individual,EU,basic,2020-09-29
CUST_05048,small_business,APAC,enterprise,2021-10-10
CUST_05049,enterprise,NA,basic,2022-11-24
CUST_05050,individual,APAC,basic,2022-05-13
CUST_05051,small_business,APAC,standard,2022-11-14
CUST_05052,individual,APAC,standard,2022-03-20
CUST_05053,individual,NA,standard,2022-01-22
CUST_05054,small_business,APAC,premium,2022-06-12
CUST_05055,individual,EU,basic,2020-10-11
CUST_05056,individual,NA,basic,2021-11-17
CUST_05057,small_business,NA,basic,2022-12-22
CUST_05058,individual,NA,basic,2021-09-09
CUST_05059,individual,APAC,basic,2021-10-20
CUST_05060,enterprise,EU,premium,2021-10-10
CUST_05061,enterprise,NA,standard,2021-04-17
CUST_05062,individual,APAC,basic,2020-11-26
CUST_05063,individual,NA,standard,2022-11-05
CUST_05064,individual,LATAM,enterprise,2020-12-10
CUST_05065,small_business,APAC,premium,2022-07-11
CUST_05066,individual,NA,premium,2020-10-12
CUST_05067,individual,NA,basic,2022-10-24
CUST_05068,government,APAC,premium,2020-10-07
CUST_05069,government,APAC,basic,2020-12-28
CUST_05070,individual,NA,premium,2022-03-08
CUST_05071,individual,EU,standard,2020-07-16
CUST_05072,small_business,LATAM,basic,2021-06-21
CUST_05073,small_business,APAC,basic,2021-09-01
CUST_05074,small_business,APAC,standard,2022-04-10
CUST_05075,individual,EU,premium,2020-08-02
CUST_05076,individual,NA,standard,2021-03-17
CUST_05077,small_business,EU,enterprise,2022-07-28
CUST_05078,enterprise,EU,basic,2021-08-02
CUST_05079,enterprise,NA,basic,2021-04-28
CUST_05080,individual,MEA,premium,2022-01-15
CUST_05081,individual,APAC,basic,2022-04-16
CUST_05082,enterprise,APAC,basic,2022-04-23
CUST_05083,small_business,EU,standard,2020-11-05
CUST_05084,government,APAC,basic,2022-10-07
CUST_05085,individual,NA,standard,2021-07-25
CUST_05086,individual,APAC,enterprise,2021-06-14
CUST_05087,individual,LATAM,standard,2021-02-15
CUST_05088,enterprise,MEA,basic,2020-08-09
CUST_05089,individual,APAC,basic,2022-11-26
CUST_05090,enterprise,LATAM,standard,2022-01-06
CUST_05091,individual,MEA,standard,2021-01-20
CUST_05092,individual,EU,premium,2020-11-10
CUST_05093,individual,NA,basic,2021-08-15
CUST_05094,government,APAC,basic,2021-06-10
CUST_05095,small_business,NA,standard,2022-03-11
CUST_05096,individual,NA,basic,2021-02-05
CUST_05097,individual,APAC,standard,2021-03-11
CUST_05098,individual,MEA,enterprise,2020-12-05
CUST_05099,small_business,APAC,premium,2022-06-08
CUST_05100,government,NA,standard,2020-08-31
CUST_05101,individual,EU,standard,2021-07-30
CUST_05102,small_business,LATAM,basic,2021-09-13
CUST_05103,individual,NA,premium,2021-04-13
CUST_05104,small_business,APAC,premium,2022-10-20
CUST_05105,small_business,LATAM,basic,2021-02-02
CUST_05106,individual,NA,premium,2022-06-29
CUST_05107,individual,APAC,basic,2020-07-17
CUST_05108,small_business,NA,basic,2022-06-26
CUST_05109,small_business,EU,standard,2022-07-11
CUST_05110,individual,EU,basic,2021-10-30
CUST_05111,individual,EU,standard,2022-08-09
CUST_05112,enterprise,NA,premium,2021-05-25
CUST_05113,small_business,NA,standard,2022-09-04
CUST_05114,individual,LATAM,enterprise,2020-11-05
CUST_05115,individual,NA,standard,2022-02-12
CUST_05116,enterprise,APAC,standard,2021-10-12
CUST_05117,individual,APAC,premium,2021-03-11
CUST_05118,individual,APAC,premium,2021-02-20
CUST_05119,enterprise,NA,standard,2022-10-16
CUST_05120,individual,NA,standard,2021-03-11
CUST_05121,small_business,NA,basic,2020-12-21
CUST_05122,individual,APAC,premium,2022-11-21
CUST_05123,individual,EU,premium,2022-05-17
CUST_05124,small_business,NA,premium,2022-10-08
CUST_05125,individual,NA,enterprise,2022-07-08
CUST_05126,enterprise,EU,basic,2021-02-22
CUST_05127,enterprise,NA,standard,2022-07-28
CUST_05128,enterprise,EU,standard,2021-11-16
CUST_05129,individual,NA,premium,2022-09-11
CUST_05130,small_business,NA,standard,2021-11-29
CUST_05131,individual,NA,basic,2020-08-28
CUST_05132,small_business,NA,standard,2021-05-28
CUST_05133,enterprise,LATAM,standard,2021-03-19
CUST_05134,small_business,NA,standard,2022-01-31
CUST_05135,enterprise,MEA,standard,2022-03-19
CUST_05136,government,EU,standard,2020-11-29
CUST_05137,individual,EU,basic,2022-03-04
CUST_05138,small_business,NA,basic,2021-10-12
CUST_05139,enterprise,NA,basic,2022-12-15
CUST_05140,individual,NA,basic,2021-04-15
CUST_05141,individual,NA,enterprise,2022-03-19
CUST_05142,small_business,LATAM,enterprise,2021-05-30
CUST_05143,enterprise,APAC,basic,2021-09-06
CUST_05144,enterprise,EU,premium,2021-11-11
CUST_05145,small_business,EU,standard,2021-05-22
CUST_05146,small_business,NA,basic,2021-01-16
CUST_05147,individual,APAC,basic,2022-05-22
CUST_05148,enterprise,EU,basic,2021-01-27
CUST_05149,small_business,APAC,basic,2022-01-10
CUST_05150,government,APAC,standard,2022-06-17
CUST_05151,small_business,NA,basic,2022-02-06
CUST_05152,small_business,NA,basic,2022-04-26
CUST_05153,enterprise,LATAM,standard,2022-12-31
CUST_05154,government,EU,basic,2021-10-31
CUST_05155,enterprise,EU,premium,2021-06-02
CUST_05156,enterprise,NA,standard,2021-07-04
CUST_05157,small_business,NA,standard,2021-10-12
CUST_05158,government,LATAM,basic,2021-06-11
CUST_05159,government,NA,premium,2021-04-17
CUST_05160,enterprise,APAC,premium,2022-06-07
CUST_05161,individual,EU,enterprise,2022-10-08
CUST_05162,small_business,APAC,premium,2021-06-25
CUST_05163,enterprise,APAC,premium,2022-07-04
CUST_05164,individual,NA,standard,2022-02-23
CUST_05165,government,NA,enterprise,2022-06-21
CUST_05166,individual,EU,basic,2022-05-15
CUST_05167,small_business,NA,premium,2020-08-15
CUST_05168,small_business,MEA,standard,2022-06-24
CUST_05169,small_business,EU,premium,2021-07-09
CUST_05170,small_business,APAC,premium,2021-01-14
CUST_05171,individual,MEA,standard,2021-12-03
CUST_05172,individual,NA,premium,2020-12-22
CUST_05173,individual,EU,basic,2021-06-29
CUST_05174,small_business,LATAM,premium,2022-04-23
CUST_05175,enterprise,EU,standard,2021-10-03
CUST_05176,government,NA,enterprise,2021-01-20
CUST_05177,individual,MEA,standard,2020-08-11
CUST_05178,small_business,NA,premium,2022-01-08
CUST_05179,small_business,NA,premium,2020-12-29
CUST_05180,enterprise,NA,standard,2021-12-20
CUST_05181,small_business,APAC,standard,2020-11-10
CUST_05182,individual,LATAM,standard,2022-09-27
CUST_05183,individual,EU,standard,2021-07-31
CUST_05184,small_business,LATAM,basic,2022-02-02
CUST_05185,individual,NA,standard,2021-03-21
CUST_05186,individual,EU,basic,2022-08-15
CUST_05187,small_business,EU,standard,2021-03-30
CUST_05188,small_business,APAC,standard,2021-05-07
CUST_05189,government,NA,premium,2021-05-24
CUST_05190,small_business,EU,standard,2021-06-14
CUST_05191,enterprise,EU,premium,2021-08-10
CUST_05192,individual,EU,standard,2021-05-27
CUST_05193,individual,NA,enterprise,2022-06-17
CUST_05194,enterprise,APAC,premium,2022-09-08
CUST_05195,individual,NA,premium,2021-07-19
CUST_05196,government,NA,standard,2021-05-16
CUST_05197,small_business,EU,enterprise,2022-03-08
CUST_05198,enterprise,EU,basic,2022-02-12
CUST_05199,individual,EU,premium,2021-07-23
CUST_05200,enterprise,LATAM,standard,2022-07-10
CUST_05201,individual,LATAM,basic,2021-11-19
CUST_05202,individual,EU,standard,2022-03-11
CUST_05203,small_business,LATAM,basic,2021-06-23
CUST_05204,individual,EU,basic,2021-07-18
CUST_05205,individual,NA,standard,2021-06-28
CUST_05206,small_business,NA,premium,2022-11-20
CUST_05207,individual,NA,premium,2021-06-16
CUST_05208,individual,EU,standard,2020-08-31
CUST_05209,enterprise,MEA,standard,2021-11-02
CUST_05210,government,NA,basic,2021-10-01
CUST_05211,enterprise,LATAM,basic,2022-05-29
CUST_05212,individual,NA,standard,2021-02-05
CUST_05213,individual,EU,premium,2021-05-01
CUST_05214,individual,NA,enterprise,2021-12-31
CUST_05215,individual,NA,basic,2021-06-02
CUST_05216,individual,EU,standard,2020-08-20
CUST_05217,enterprise,NA,standard,2022-11-09
CUST_05218,small_business,EU,premium,2022-12-13
CUST_05219,small_business,EU,basic,2020-07-16
CUST_05220,small_business,NA,basic,2020-11-24
CUST_05221,individual,EU,premium,2022-11-14
CUST_05222,individual,LATAM,standard,2022-04-18
CUST_05223,individual,EU,basic,2021-08-24
CUST_05224,individual,NA,standard,2021-11-17
CUST_05225,enterprise,EU,standard,2022-11-23
CUST_05226,individual,APAC,basic,2022-02-04
CUST_05227,enterprise,EU,standard,2021-08-30
CUST_05228,individual,LATAM,premium,2022-06-27
CUST_05229,government,NA,standard,2022-01-27
CUST_05230,individual,LATAM,standard,2022-03-06
CUST_05231,individual,NA,standard,2021-08-28
CUST_05232,enterprise,NA,basic,2020-10-19
CUST_05233,individual,EU,standard,2022-02-01
CUST_05234,individual,APAC,premium,2021-07-03
CUST_05235,individual,NA,premium,2022-08-14
CUST_05236,individual,APAC,basic,2022-07-15
CUST_05237,small_business,LATAM,standard,2022-12-29
CUST_05238,small_business,EU,premium,2022-09-30
CUST_05239,government,NA,premium,2021-09-05
CUST_05240,individual,APAC,basic,2021-09-14
CUST_05241,small_business,EU,basic,2021-03-15
CUST_05242,small_business,NA,standard,2022-02-07
CUST_05243,small_business,NA,standard,2022-06-30
CUST_05244,small_business,NA,premium,2022-01-12
CUST_05245,individual,LATAM,basic,2022-09-05
CUST_05246,government,NA,standard,2022-10-07
CUST_05247,individual,NA,enterprise,2021-07-09
CUST_05248,enterprise,NA,standard,2022-09-29
CUST_05249,individual,EU,basic,2022-05-11
CUST_05250,enterprise,APAC,standard,2022-08-10
CUST_05251,individual,LATAM,premium,2020-08-11
CUST_05252,small_business,NA,premium,2021-09-16
CUST_05253,individual,EU,premium,2021-05-27
CUST_05254,small_business,NA,premium,2021-04-24
CUST_05255,individual,NA,standard,2021-07-03
CUST_05256,individual,NA,standard,2021-10-27
CUST_05257,individual,APAC,premium,2022-05-01
CUST_05258,enterprise,EU,standard,2022-06-29
CUST_05259,individual,NA,standard,2021-07-03
CUST_05260,enterprise,APAC,standard,2022-01-05
CUST_05261,enterprise,EU,standard,2022-12-23
CUST_05262,individual,EU,basic,2021-01-31
CUST_05263,individual,NA,standard,2022-02-22
CUST_05264,individual,APAC,basic,2022-01-31
CUST_05265,small_business,EU,premium,2021-07-26
CUST_05266,individual,EU,premium,2022-01-02
CUST_05267,individual,EU,basic,2020-07-25
CUST_05268,individual,NA,standard,2020-12-02
CUST_05269,individual,NA,premium,2021-05-09
